1.44167,-0.029
1.45,-0.024
1.45833,-0.03
1.46667,-0.022
1.475,-0.04
1.48333,-0.038
1.49167,-0.037
1.5,-0.032
1.50833,-0.027
1.51667,-0.038
1.525,-0.039
1.53333,-0.036
1.54167,-0.044
1.55,-0.038
1.55833,-0.037
1.56667,-0.046
1.575,-0.041
1.58333,-0.044
1.59167,-0.032
1.6,-0.035
1.60833,-0.047
1.61667,-0.037
1.625,-0.048
1.63333,-0.045
1.64167,-0.042
1.65,-0.049
1.65833,-0.042
1.66667,-0.047
1.675,-0.049
1.68333,-0.039
1.69167,-0.053
1.7,-0.048
1.70833,-0.056
1.71667,-0.062
1.725,-0.046
1.73333,-0.054
1.74167,-0.052
1.75,-0.049
1.75833,-0.061
1.76667,-0.056
1.775,-0.053
1.78333,-0.06
1.79167,-0.056
1.8,-0.069
1.80833,-0.057
1.81667,-0.055
1.825,-0.07
1.83333,-0.049
1.84167,-0.066
1.85,-0.07
1.85833,-0.072
1.86667,-0.065
1.875,-0.056
1.88333,-0.066
1.89167,-0.072
1.9,-0.064
1.90833,-0.067
1.91667,-0.07
1.925,-0.067
1.93333,-0.069
1.94167,-0.057
1.95,-0.066
1.95833,-0.062
1.96667,-0.057
1.975,-0.064
1.98333,-0.056
1.99167,-0.058
2,-0.062
2.00833,-0.05
2.01667,-0.064
2.025,-0.059
2.03333,-0.065
2.04167,-0.07
2.05,-0.06
2.05833,-0.074
2.06667,-0.069
2.075,-0.068
2.08333,-0.072
2.09167,-0.06
2.1,-0.065
2.10833,-0.062
2.11667,-0.061
2.125,-0.075
2.13333,-0.068
2.14167,-0.068
2.15,-0.076
2.15833,-0.066
2.16667,-0.063
2.175,-0.069
2.18333,-0.073
2.19167,-0.081
2.2,-0.059
2.20833,-0.072
2.21667,-0.064
2.225,-0.06
2.23333,-0.076
2.24167,-0.07
2.25,-0.059
2.25833,-0.063
2.26667,-0.054
2.275,-0.069
2.28333,-0.068
2.29167,-0.063
2.3,-0.07
2.30833,-0.069
2.31667,-0.077
2.325,-0.069
2.33333,-0.067
2.34167,-0.078
2.35,-0.073
2.35833,-0.075
2.36667,-0.086
2.375,-0.071
2.38333,-0.079
2.39167,-0.076
2.4,-0.078
2.40833,-0.074
2.41667,-0.072
2.425,-0.081
2.43333,-0.08
2.44167,-0.071
2.45,-0.075
2.45833,-0.071
2.46667,-0.073
2.475,-0.075
2.48333,-0.072
2.49167,-0.081
2.5,-0.064
2.50833,-0.063
2.51667,-0.073
2.525,-0.076
2.53333,-0.08
2.54167,-0.072
2.55,-0.069
2.55833,-0.086
2.56667,-0.075
2.575,-0.089
2.58333,-0.089
2.59167,-0.076
2.6,-0.085
2.60833,-0.08
2.61667,-0.074
2.625,-0.078
2.63333,-0.078
2.64167,-0.082
2.65,-0.072
2.65833,-0.073
2.66667,-0.085
2.675,-0.07
2.68333,-0.083
2.69167,-0.083
2.7,-0.076
2.70833,-0.096
2.71667,-0.085
2.725,-0.083
2.73333,-0.091
2.74167,-0.075
2.75,-0.087
2.75833,-0.083
2.76667,-0.085
2.775,-0.097
2.78333,-0.08
2.79167,-0.094
2.8,-0.094
2.80833,-0.099
2.81667,-0.108
2.825,-0.089
2.83333,-0.092
2.84167,-0.099
2.85,-0.09
2.85833,-0.101
2.86667,-0.089
2.875,-0.096
2.88333,-0.099
2.89167,-0.095
2.9,-0.101
2.90833,-0.1
2.91667,-0.096
2.925,-0.104
2.93333,-0.093
2.94167,-0.09
2.95,-0.094
2.95833,-0.083
2.96667,-0.1
2.975,-0.09
2.98333,-0.095
2.99167,-0.101
3,-0.086
3.00833,-0.089
3.01667,-0.09
3.025,-0.086
3.03333,-0.102
3.04167,-0.094
3.05,-0.098
3.05833,-0.091
3.06667,-0.072
3.075,-0.1
3.08333,-0.087
3.09167,-0.089
3.1,-0.098
3.10833,-0.085
3.11667,-0.103
3.125,-0.092
3.13333,-0.084
3.14167,-0.09
3.15,-0.086
3.15833,-0.086
3.16667,-0.09
3.175,-0.08
3.18333,-0.092
3.19167,-0.083
3.2,-0.089
3.20833,-0.094
3.21667,-0.083
3.225,-0.097
3.23333,-0.09
3.24167,-0.087
3.25,-0.095
3.25833,-0.087
3.26667,-0.1
3.275,-0.1
3.28333,-0.093
3.29167,-0.104
3.3,-0.09
3.30833,-0.094
3.31667,-0.099
3.325,-0.095
3.33333,-0.102
3.34167,-0.082
3.35,-0.085
3.35833,-0.096
3.36667,-0.085
3.375,-0.092
3.38333,-0.094
3.39167,-0.09
3.4,-0.108
3.40833,-0.089
3.41667,-0.093
3.425,-0.099
3.43333,-0.093
3.44167,-0.102
3.45,-0.101
3.45833,-0.099
3.46667,-0.109
3.475,-0.101
3.48333,-0.11
3.49167,-0.1
3.5,-0.101
3.50833,-0.109
3.51667,-0.099
3.525,-0.102
3.53333,-0.105
3.54167,-0.097
3.55,-0.111
3.55833,-0.093
3.56667,-0.105
3.575,-0.112
3.58333,-0.099
3.59167,-0.101
3.6,-0.101
3.60833,-0.097
3.61667,-0.102
3.625,-0.097
3.63333,-0.108
3.64167,-0.102
3.65,-0.099
3.65833,-0.105
3.66667,-0.097
3.675,-0.105
3.68333,-0.119
3.69167,-0.101
3.7,-0.11
3.70833,-0.106
3.71667,-0.11
3.725,-0.124
3.73333,-0.117
3.74167,-0.113
3.75,-0.109
3.75833,-0.101
3.76667,-0.119
3.775,-0.12
3.78333,-0.113
3.79167,-0.117
3.8,-0.116
3.80833,-0.122
3.81667,-0.117
3.825,-0.11
3.83333,-0.115
3.84167,-0.112
3.85,-0.119
3.85833,-0.116
3.86667,-0.105
3.875,-0.12
3.88333,-0.117
3.89167,-0.121
3.9,-0.128
3.90833,-0.118
3.91667,-0.126
3.925,-0.108
3.93333,-0.113
3.94167,-0.123
3.95,-0.117
3.95833,-0.129
3.96667,-0.117
3.975,-0.114
3.98333,-0.125
3.99167,-0.118
4,-0.128
4.00833,-0.119
4.01667,-0.112
4.025,-0.124
4.03333,-0.12
4.04167,-0.12
4.05,-0.135
4.05833,-0.115
4.06667,-0.119
4.075,-0.121
4.08333,-0.118
4.09167,-0.131
4.1,-0.125
4.10833,-0.135
4.11667,-0.129
4.125,-0.114
4.13333,-0.12
4.14167,-0.116
4.15,-0.122
4.15833,-0.124
4.16667,-0.112
4.175,-0.124
4.18333,-0.117
4.19167,-0.114
4.2,-0.126
4.20833,-0.119
4.21667,-0.12
4.225,-0.13
4.23333,-0.123
4.24167,-0.127
4.25,-0.127
4.25833,-0.122
4.26667,-0.122
4.275,-0.118
4.28333,-0.14
4.29167,-0.13
4.3,-0.126
4.30833,-0.131
4.31667,-0.118
4.325,-0.125
4.33333,-0.122
4.34167,-0.119
4.35,-0.128
4.35833,-0.126
4.36667,-0.127
4.375,-0.131
4.38333,-0.126
4.39167,-0.138
4.4,-0.129
4.40833,-0.127
4.41667,-0.134
4.425,-0.124
4.43333,-0.123
4.44167,-0.122
4.45,-0.124
4.45833,-0.135
4.46667,-0.124
4.475,-0.131
4.48333,-0.132
4.49167,-0.119
4.5,-0.127
4.50833,-0.129
4.51667,-0.133
4.525,-0.134
4.53333,-0.118
4.54167,-0.132
4.55,-0.122
4.55833,-0.115
4.56667,-0.127
4.575,-0.118
4.58333,-0.122
4.59167,-0.127
4.6,-0.118
4.60833,-0.132
4.61667,-0.119
4.625,-0.121
4.63333,-0.127
4.64167,-0.126
4.65,-0.135
4.65833,-0.136
4.66667,-0.134
4.675,-0.147
4.68333,-0.135
4.69167,-0.136
4.7,-0.14
4.70833,-0.124
4.71667,-0.145
4.725,-0.131
4.73333,-0.137
4.74167,-0.137
4.75,-0.133
4.75833,-0.144
4.76667,-0.138
4.775,-0.135
4.78333,-0.137
4.79167,-0.129
4.8,-0.141
4.80833,-0.142
4.81667,-0.135
4.825,-0.141
4.83333,-0.135
4.84167,-0.135
4.85,-0.14
4.85833,-0.134
4.86667,-0.143
4.875,-0.138
4.88333,-0.138
4.89167,-0.15
4.9,-0.136
4.90833,-0.135
4.91667,-0.138
4.925,-0.125
4.93333,-0.139
4.94167,-0.129
4.95,-0.139
4.95833,-0.138
4.96667,-0.138
4.975,-0.142
4.98333,-0.14
4.99167,-0.131
5,-0.144
5.00833,-0.139
5.01667,-0.148
5.025,-0.144
5.03333,-0.145
5.04167,-0.161
5.05,-0.14
5.05833,-0.146
5.06667,-0.145
5.075,-0.131
5.08333,-0.144
5.09167,-0.142
5.1,-0.144
5.10833,-0.153
5.11667,-0.136
5.125,-0.146
5.13333,-0.138
5.14167,-0.132
5.15,-0.144
5.15833,-0.137
5.16667,-0.144
5.175,-0.145
5.18333,-0.138
5.19167,-0.15
5.2,-0.144
5.20833,-0.143
5.21667,-0.153
5.225,-0.146
5.23333,-0.153
5.24167,-0.145
5.25,-0.146
5.25833,-0.154
5.26667,-0.142
5.275,-0.144
5.28333,-0.154
5.29167,-0.152
5.3,-0.157
5.30833,-0.146
5.31667,-0.149
5.325,-0.158
5.33333,-0.146
5.34167,-0.155
5.35,-0.15
5.35833,-0.147
5.36667,-0.166
5.375,-0.158
5.38333,-0.165
5.39167,-0.165
5.4,-0.156
5.40833,-0.165
5.41667,-0.151
5.425,-0.156
5.43333,-0.158
5.44167,-0.156
5.45,-0.16
5.45833,-0.151
5.46667,-0.15
5.475,-0.159
5.48333,-0.153
5.49167,-0.167
5.5,-0.164
5.50833,-0.152
5.51667,-0.163
5.525,-0.157
5.53333,-0.155
5.54167,-0.162
5.55,-0.152
5.55833,-0.164
5.56667,-0.152
5.575,-0.147
5.58333,-0.161
5.59167,-0.159
5.6,-0.169
5.60833,-0.162
5.61667,-0.145
5.625,-0.166
5.63333,-0.161
5.64167,-0.165
5.65,-0.165
5.65833,-0.164
5.66667,-0.168
5.675,-0.16
5.68333,-0.158
5.69167,-0.166
5.7,-0.15
5.70833,-0.156
5.71667,-0.154
5.725,-0.155
5.73333,-0.165
5.74167,-0.157
5.75,-0.162
5.75833,-0.161
5.76667,-0.159
5.775,-0.164
5.78333,-0.155
5.79167,-0.15
5.8,-0.165
5.80833,-0.157
5.81667,-0.168
5.825,-0.167
5.83333,-0.163
5.84167,-0.176
5.85,-0.16
5.85833,-0.161
5.86667,-0.164
5.875,-0.158
5.88333,-0.163
5.89167,-0.158
5.9,-0.157
5.90833,-0.166
5.91667,-0.153
5.925,-0.165
5.93333,-0.156
5.94167,-0.16
5.95,-0.168
5.95833,-0.164
5.96667,-0.175
5.975,-0.164
5.98333,-0.156
5.99167,-0.174
6,-0.162
6.00833,-0.159
6.01667,-0.155
6.025,-0.154
6.03333,-0.164
6.04167,-0.161
6.05,-0.16
6.05833,-0.174
6.06667,-0.163
6.075,-0.168
6.08333,-0.171
6.09167,-0.174
6.1,-0.18
6.10833,-0.171
6.11667,-0.169
6.125,-0.17
6.13333,-0.165
6.14167,-0.169
6.15,-0.164
6.15833,-0.166
6.16667,-0.176
6.175,-0.166
6.18333,-0.172
6.19167,-0.177
6.2,-0.176
6.20833,-0.178
6.21667,-0.167
6.225,-0.169
6.23333,-0.175
6.24167,-0.174
6.25,-0.185
6.25833,-0.175
6.26667,-0.169
6.275,-0.176
6.28333,-0.173
6.29167,-0.177
6.3,-0.177
6.30833,-0.166
6.31667,-0.178
6.325,-0.166
6.33333,-0.172
6.34167,-0.171
6.35,-0.164
6.35833,-0.176
6.36667,-0.163
6.375,-0.168
6.38333,-0.174
6.39167,-0.16
6.4,-0.167
6.40833,-0.162
6.41667,-0.155
6.425,-0.17
6.43333,-0.16
6.44167,-0.168
6.45,-0.171
6.45833,-0.168
6.46667,-0.168
6.475,-0.155
6.48333,-0.168
6.49167,-0.171
6.5,-0.16
6.50833,-0.183
6.51667,-0.173
6.525,-0.168
6.53333,-0.18
6.54167,-0.166
6.55,-0.167
6.55833,-0.166
6.56667,-0.16
6.575,-0.176
6.58333,-0.172
6.59167,-0.175
6.6,-0.17
6.60833,-0.162
6.61667,-0.17
6.625,-0.164
6.63333,-0.158
6.64167,-0.175
6.65,-0.154
6.65833,-0.163
6.66667,-0.156
6.675,-0.152
6.68333,-0.164
6.69167,-0.155
6.7,-0.156
6.70833,-0.157
6.71667,-0.148
6.725,-0.169
6.73333,-0.155
6.74167,-0.157
6.75,-0.165
6.75833,-0.155
6.76667,-0.164
6.775,-0.16
6.78333,-0.155
6.79167,-0.161
6.8,-0.144
6.80833,-0.153
6.81667,-0.152
6.825,-0.138
6.83333,-0.159
6.84167,-0.149
6.85,-0.146
6.85833,-0.156
6.86667,-0.138
6.875,-0.151
6.88333,-0.142
6.89167,-0.142
6.9,-0.161
6.90833,-0.149
6.91667,-0.148
6.925,-0.149
6.93333,-0.145
6.94167,-0.153
6.95,-0.146
6.95833,-0.149
6.96667,-0.155
6.975,-0.144
6.98333,-0.159
6.99167,-0.154
7,-0.151
7.00833,-0.159
7.01667,-0.147
7.025,-0.154
7.03333,-0.151
7.04167,-0.141
7.05,-0.156
7.05833,-0.151
7.06667,-0.156
7.075,-0.157
7.08333,-0.151
7.09167,-0.168
7.1,-0.161
7.10833,-0.154
7.11667,-0.159
7.125,-0.151
7.13333,-0.157
7.14167,-0.161
7.15,-0.151
7.15833,-0.17
7.16667,-0.16
7.175,-0.16
7.18333,-0.164
7.19167,-0.152
7.2,-0.163
7.20833,-0.158
7.21667,-0.155
7.225,-0.164
7.23333,-0.157
7.24167,-0.16
7.25,-0.155
7.25833,-0.146
7.26667,-0.158
7.275,-0.155
7.28333,-0.16
7.29167,-0.159
7.3,-0.148
7.30833,-0.164
7.31667,-0.15
7.325,-0.152
7.33333,-0.161
7.34167,-0.16
7.35,-0.156
7.35833,-0.15
7.36667,-0.151
7.375,-0.168
7.38333,-0.153
7.39167,-0.16
7.4,-0.161
7.40833,-0.152
7.41667,-0.162
7.425,-0.151
7.43333,-0.156
7.44167,-0.15
7.45,-0.147
7.45833,-0.16
7.46667,-0.145
7.475,-0.14
7.48333,-0.149
7.49167,-0.145
7.5,-0.154
7.50833,-0.152
7.51667,-0.14
7.525,-0.151
7.53333,-0.142
7.54167,-0.146
7.55,-0.149
7.55833,-0.143
7.56667,-0.151
7.575,-0.14
7.58333,-0.141
7.59167,-0.153
7.6,-0.149
7.60833,-0.15
7.61667,-0.144
7.625,-0.136
7.63333,-0.144
7.64167,-0.134
7.65,-0.145
7.65833,-0.143
7.66667,-0.133
7.675,-0.15
7.68333,-0.144
7.69167,-0.136
7.7,-0.15
7.70833,-0.136
7.71667,-0.144
7.725,-0.145
7.73333,-0.139
7.74167,-0.142
7.75,-0.137
7.75833,-0.139
7.76667,-0.141
7.775,-0.132
7.78333,-0.143
7.79167,-0.14
7.8,-0.137
7.80833,-0.137
7.81667,-0.131
7.825,-0.14
7.83333,-0.136
7.84167,-0.128
7.85,-0.137
7.85833,-0.126
7.86667,-0.138
7.875,-0.143
7.88333,-0.125
7.89167,-0.136
7.9,-0.128
7.90833,-0.126
7.91667,-0.137
7.925,-0.129
7.93333,-0.139
7.94167,-0.138
7.95,-0.13
7.95833,-0.141
7.96667,-0.133
7.975,-0.131
7.98333,-0.118
7.99167,-0.121
8,-0.135
8.00833,-0.131
8.01667,-0.133
8.025,-0.13
8.03333,-0.125
8.04167,-0.134
8.05,-0.131
8.05833,-0.122
8.06667,-0.142
8.075,-0.126
8.08333,-0.135
8.09167,-0.135
8.1,-0.129
8.10833,-0.137
8.11667,-0.128
8.125,-0.123
8.13333,-0.135
8.14167,-0.121
8.15,-0.136
8.15833,-0.122
8.16667,-0.127
8.175,-0.139
8.18333,-0.121
8.19167,-0.128
8.2,-0.124
8.20833,-0.116
8.21667,-0.128
8.225,-0.12
8.23333,-0.125
8.24167,-0.129
8.25,-0.119
8.25833,-0.126
8.26667,-0.12
8.275,-0.123
8.28333,-0.127
8.29167,-0.122
8.3,-0.122
8.30833,-0.109
8.31667,-0.109
8.325,-0.121
8.33333,-0.114
8.34167,-0.11
8.35,-0.106
8.35833,-0.1
8.36667,-0.11
8.375,-0.101
8.38333,-0.107
8.39167,-0.11
8.4,-0.107
8.40833,-0.122
8.41667,-0.113
8.425,-0.105
8.43333,-0.117
8.44167,-0.102
8.45,-0.11
8.45833,-0.111
8.46667,-0.106
8.475,-0.109
8.48333,-0.098
8.49167,-0.107
8.5,-0.111
8.50833,-0.104
8.51667,-0.123
8.525,-0.11
8.53333,-0.106
8.54167,-0.118
8.55,-0.109
8.55833,-0.113
8.56667,-0.112
8.575,-0.11
8.58333,-0.112
8.59167,-0.104
8.6,-0.101
8.60833,-0.115
8.61667,-0.104
8.625,-0.115
8.63333,-0.107
8.64167,-0.104
8.65,-0.116
8.65833,-0.101
8.66667,-0.105
8.675,-0.101
8.68333,-0.097
8.69167,-0.11
8.7,-0.106
8.70833,-0.1
8.71667,-0.116
8.725,-0.116
8.73333,-0.117
8.74167,-0.117
8.75,-0.117
8.75833,-0.12
8.76667,-0.108
8.775,-0.112
8.78333,-0.106
8.79167,-0.104
8.8,-0.119
8.80833,-0.119
8.81667,-0.121
8.825,-0.128
8.83333,-0.118
8.84167,-0.119
8.85,-0.115
8.85833,-0.111
8.86667,-0.118
8.875,-0.111
8.88333,-0.122
8.89167,-0.121
8.9,-0.122
8.90833,-0.128
8.91667,-0.122
8.925,-0.12
8.93333,-0.13
8.94167,-0.118
8.95,-0.126
8.95833,-0.119
8.96667,-0.117
8.975,-0.128
8.98333,-0.122
8.99167,-0.132
9,-0.125
9.00833,-0.12
9.01667,-0.131
9.025,-0.125
9.03333,-0.126
9.04167,-0.127
9.05,-0.119
9.05833,-0.138
9.06667,-0.124
9.075,-0.127
9.08333,-0.134
9.09167,-0.119
9.1,-0.134
9.10833,-0.131
9.11667,-0.125
9.125,-0.132
9.13333,-0.116
9.14167,-0.127
9.15,-0.128
9.15833,-0.115
9.16667,-0.133
9.175,-0.125
9.18333,-0.122
9.19167,-0.127
9.2,-0.111
9.20833,-0.131
9.21667,-0.126
9.225,-0.127
9.23333,-0.126
9.24167,-0.123
9.25,-0.133
9.25833,-0.123
9.26667,-0.122
9.275,-0.126
9.28333,-0.124
9.29167,-0.118
9.3,-0.123
9.30833,-0.116
9.31667,-0.126
9.325,-0.112
9.33333,-0.114
9.34167,-0.114
9.35,-0.105
9.35833,-0.118
9.36667,-0.123
9.375,-0.115
9.38333,-0.127
9.39167,-0.118
9.4,-0.109
9.40833,-0.12
9.41667,-0.113
9.425,-0.123
9.43333,-0.118
9.44167,-0.118
9.45,-0.12
9.45833,-0.113
9.46667,-0.117
9.475,-0.106
9.48333,-0.105
9.49167,-0.119
9.5,-0.116
9.50833,-0.118
9.51667,-0.116
9.525,-0.102
9.53333,-0.113
9.54167,-0.108
9.55,-0.106
9.55833,-0.113
9.56667,-0.103
9.575,-0.105
9.58333,-0.109
9.59167,-0.106
9.6,-0.117
9.60833,-0.103
9.61667,-0.112
9.625,-0.11
9.63333,-0.107
9.64167,-0.117
9.65,-0.11
9.65833,-0.103
9.66667,-0.117
9.675,-0.104
9.68333,-0.112
9.69167,-0.109
9.7,-0.108
9.70833,-0.112
9.71667,-0.1
9.725,-0.11
9.73333,-0.103
9.74167,-0.101
9.75,-0.115
9.75833,-0.102
9.76667,-0.106
9.775,-0.108
9.78333,-0.101
9.79167,-0.116
9.8,-0.113
9.80833,-0.101
9.81667,-0.111
9.825,-0.094
9.83333,-0.106
9.84167,-0.104
9.85,-0.108
9.85833,-0.116
9.86667,-0.097
9.875,-0.094
9.88333,-0.102
9.89167,-0.099
9.9,-0.122
9.90833,-0.103
9.91667,-0.108
9.925,-0.121
9.93333,-0.105
9.94167,-0.117
9.95,-0.111
9.95833,-0.099
9.96667,-0.122
9.975,-0.106
9.98333,-0.105
9.99167,-0.114
10,-0.101
10.00833,-0.108
10.01667,-0.098
10.025,-0.103
10.03333,-0.11
10.04167,-0.11
10.05,-0.114
10.05833,-0.115
10.06667,-0.103
10.075,-0.116
10.08333,-0.107
10.09167,-0.111
10.1,-0.103
10.10833,-0.093
10.11667,-0.111
10.125,-0.105
10.13333,-0.105
10.14167,-0.111
10.15,-0.097
10.15833,-0.115
10.16667,-0.111
10.175,-0.104
10.18333,-0.124
10.19167,-0.102
10.2,-0.105
10.20833,-0.114
10.21667,-0.104
10.225,-0.119
10.23333,-0.108
10.24167,-0.11
10.25,-0.119
10.25833,-0.106
10.26667,-0.124
10.275,-0.116
10.28333,-0.105
10.29167,-0.119
10.3,-0.106
10.30833,-0.112
10.31667,-0.106
10.325,-0.102
10.33333,-0.116
10.34167,-0.114
10.35,-0.12
10.35833,-0.123
10.36667,-0.119
10.375,-0.117
10.38333,-0.107
10.39167,-0.11
10.4,-0.113
10.40833,-0.103
10.41667,-0.112
10.425,-0.117
10.43333,-0.112
10.44167,-0.124
10.45,-0.109
10.45833,-0.115
10.46667,-0.124
10.475,-0.12
10.48333,-0.122
10.49167,-0.112
10.5,-0.112
10.50833,-0.118
10.51667,-0.104
10.525,-0.119
10.53333,-0.123
10.54167,-0.118
10.55,-0.13
10.55833,-0.119
10.56667,-0.135
10.575,-0.128
10.58333,-0.116
10.59167,-0.124
10.6,-0.119
10.60833,-0.113
10.61667,-0.127
10.625,-0.121
10.63333,-0.13
10.64167,-0.127
10.65,-0.125
10.65833,-0.132
10.66667,-0.127
10.675,-0.127
10.68333,-0.118
10.69167,-0.114
10.7,-0.126
10.70833,-0.117
10.71667,-0.121
10.725,-0.126
10.73333,-0.116
10.74167,-0.13
10.75,-0.123
10.75833,-0.118
10.76667,-0.12
10.775,-0.111
10.78333,-0.126
10.79167,-0.12
10.8,-0.12
10.80833,-0.125
10.81667,-0.116
10.825,-0.119
10.83333,-0.122
10.84167,-0.107
10.85,-0.121
10.85833,-0.107
10.86667,-0.105
10.875,-0.116
10.88333,-0.104
10.89167,-0.119
10.9,-0.119
10.90833,-0.101
10.91667,-0.112
10.925,-0.101
10.93333,-0.109
10.94167,-0.117
10.95,-0.116
10.95833,-0.123
10.96667,-0.107
10.975,-0.106
10.98333,-0.115
10.99167,-0.107
11,-0.116
11.00833,-0.105
11.01667,-0.101
11.025,-0.116
11.03333,-0.099
11.04167,-0.098
11.05,-0.107
11.05833,-0.098
11.06667,-0.105
11.075,-0.098
11.08333,-0.096
11.09167,-0.108
11.1,-0.095
11.10833,-0.101
11.11667,-0.101
11.125,-0.097
11.13333,-0.109
11.14167,-0.096
11.15,-0.103
11.15833,-0.107
11.16667,-0.088
11.175,-0.096
11.18333,-0.097
11.19167,-0.094
11.2,-0.105
11.20833,-0.091
11.21667,-0.106
11.225,-0.095
11.23333,-0.094
11.24167,-0.103
11.25,-0.096
11.25833,-0.101
11.26667,-0.099
11.275,-0.098
11.28333,-0.113
11.29167,-0.096
11.3,-0.096
11.30833,-0.1
11.31667,-0.098
11.325,-0.107
11.33333,-0.099
11.34167,-0.091
11.35,-0.1
11.35833,-0.092
11.36667,-0.099
11.375,-0.098
11.38333,-0.091
11.39167,-0.1
11.4,-0.096
11.40833,-0.094
11.41667,-0.104
11.425,-0.098
11.43333,-0.101
11.44167,-0.093
11.45,-0.092
11.45833,-0.101
11.46667,-0.09
11.475,-0.103
11.48333,-0.094
11.49167,-0.081
11.5,-0.098
11.50833,-0.093
11.51667,-0.098
11.525,-0.087
11.53333,-0.079
11.54167,-0.09
11.55,-0.093
11.55833,-0.084
11.56667,-0.103
11.575,-0.092
11.58333,-0.094
11.59167,-0.096
11.6,-0.087
11.60833,-0.105
11.61667,-0.092
11.625,-0.089
11.63333,-0.093
11.64167,-0.076
11.65,-0.09
11.65833,-0.091
11.66667,-0.089
11.675,-0.099
11.68333,-0.089
11.69167,-0.093
11.7,-0.091
11.70833,-0.086
11.71667,-0.09
11.725,-0.078
11.73333,-0.068
11.74167,-0.074
11.75,-0.063
11.75833,-0.081
11.76667,-0.08
11.775,-0.079
11.78333,-0.089
11.79167,-0.076
11.8,-0.093
11.80833,-0.086
11.81667,-0.075
11.825,-0.081
11.83333,-0.078
11.84167,-0.077
11.85,-0.081
11.85833,-0.081
11.86667,-0.097
11.875,-0.081
11.88333,-0.083
11.89167,-0.092
11.9,-0.074
11.90833,-0.079
11.91667,-0.076
11.925,-0.069
11.93333,-0.086
11.94167,-0.07
11.95,-0.078
11.95833,-0.072
11.96667,-0.066
11.975,-0.076
11.98333,-0.072
11.99167,-0.077
12,-0.073
12.00833,-0.07
12.01667,-0.079
12.025,-0.068
12.03333,-0.07
12.04167,-0.078
12.05,-0.072
12.05833,-0.076
12.06667,-0.072
12.075,-0.069
12.08333,-0.085
12.09167,-0.07
12.1,-0.079
